,Tweets,Happiness,Anger,Fear,Sadness,Disgust,Sentiment
2466,organic open new undergraduate encourages,0.2,0.2,0.2,0.2,0.2,Neutral
2467,new laserbased imaging developed allow selfdriving identify,0.2,0.2,0.2,0.2,0.2,Neutral
2468,analyzing found began discussin,0.2,0.2,0.2,0.2,0.2,Neutral
2469,coherent confident call,0.955000,0.305000,0.322500,0.302500,0.280000,Happiness
2470,multiple said need,0.2,0.2,0.2,0.2,0.2,Neutral
2471,engaged representing watch,0.035781,0.011221,0.018730,0.011582,0.010557,Happiness
2472,many commerce social made based,0.000000,0.000000,0.000000,0.000000,0.000000,Happiness
2473,discuss artificial including computational,0.2,0.2,0.2,0.2,0.2,Neutral
2474,take cou,0.2,0.2,0.2,0.2,0.2,Neutral
2475,listen pt find past,0.2,0.2,0.2,0.2,0.2,Neutral
2476,stanford legal pt find past,0.2,0.2,0.2,0.2,0.2,Neutral
2477,special designed aerial transport cupcake,0.2,0.2,0.2,0.2,0.2,Neutral
2478,guadalupe rob reich guest listen,0.2,0.2,0.2,0.2,0.2,Neutral
2479,stanford legal pt find past,0.2,0.2,0.2,0.2,0.2,Neutral
2480,better expanding gig joined certified driver,0.2,0.2,0.2,0.2,0.2,Neutral
2481,full guest sunday,0.2,0.2,0.2,0.2,0.2,Neutral
2482,want ice scale,0.2,0.2,0.2,0.2,0.2,Neutral
2483,previously undetected provides insight proce,0.2,0.2,0.2,0.2,0.2,Neutral
2484,firstever comprehensive humans natural coral,0.000198,0.000084,0.000090,0.000086,0.000082,Happiness
2485,chemists develop reliable affordable making easier,0.2,0.2,0.2,0.2,0.2,Neutral
2486,lauren killingsworth steven rathje kullar,0.2,0.2,0.2,0.2,0.2,Neutral
2487,enough go around fairness expected enough go however,0.2,0.2,0.2,0.2,0.2,Neutral
2488,moerner lab created new produces d nanoscale mammalian,0.2,0.2,0.2,0.2,0.2,Neutral
2489,main live expect,0.2,0.2,0.2,0.2,0.2,Neutral
2490,devoted much studying gig gain,1.825000,0.560000,0.675000,0.635000,0.530000,Happiness
2491,giving soon returning military linked greater,0.2,0.2,0.2,0.2,0.2,Neutral
2492,laura killingsworth steven rathje kullar,0.2,0.2,0.2,0.2,0.2,Neutral
2493,completed firstever comprehensive natural,0.000099,0.000042,0.000045,0.000043,0.000041,Happiness
2494,sound easy write sophomores writing rhetoric,0.003828,0.001084,0.001162,0.001123,0.001064,Happiness
2495,new make,0.2,0.2,0.2,0.2,0.2,Neutral
2496,aerial built tested actual outfitted custom,1.105000,0.605000,0.590000,0.640000,0.585000,Happiness
2497,nigam shah weigh,0.2,0.2,0.2,0.2,0.2,Neutral
2498,there east writes laila refugee,0.2,0.2,0.2,0.2,0.2,Neutral
2499,belonging trigger says checking,0.2,0.2,0.2,0.2,0.2,Neutral
2500,medicare gets higherquality physicianbased makes setting,0.2,0.2,0.2,0.2,0.2,Neutral
2501,existed internet make particularly vulnerable,0.2,0.2,0.2,0.2,0.2,Neutral
2502,provide appealing voting public,0.2,0.2,0.2,0.2,0.2,Neutral
2503,need look bit left found,0.2,0.2,0.2,0.2,0.2,Neutral
2504,were streaming philtalklive,0.2,0.2,0.2,0.2,0.2,Neutral
2505,giving stanford,0.2,0.2,0.2,0.2,0.2,Neutral
2506,once complete upgraded brighter faster,0.2,0.2,0.2,0.2,0.2,Neutral
2507,genetic clinical said,0.2,0.2,0.2,0.2,0.2,Neutral
2508,nobel prizewinning develop capable imaging,1.710000,0.655000,0.780000,0.675000,0.630000,Happiness
2509,newly developed elastic present exciting e,0.031641,0.009844,0.010625,0.010547,0.008750,Happiness
2510,insight revealing capable,0.855000,0.327500,0.390000,0.337500,0.315000,Happiness
2511,personalized says pasca creates,0.000100,0.000068,0.000068,0.000069,0.000061,Happiness
2512,new inspired honor barres remarkable beloved,0.065091,0.020385,0.021013,0.021010,0.020067,Happiness
2513,range lowcost overall,0.2,0.2,0.2,0.2,0.2,Neutral
2514,emeritus electrical underpinned,0.2,0.2,0.2,0.2,0.2,Neutral
2515,only surveyed think actually paid substantial,0.2,0.2,0.2,0.2,0.2,Neutral
2516,young look different identify faces provide c,0.000776,0.000456,0.000461,0.000495,0.000430,Happiness
2517,harmful stress inevitable,0.036250,0.094687,0.088125,0.086250,0.065625,Anger
2518,used called uses mental,0.2,0.2,0.2,0.2,0.2,Neutral
2519,hosts pt listen find,0.2,0.2,0.2,0.2,0.2,Neutral
2520,listen pt,0.2,0.2,0.2,0.2,0.2,Neutral
2521,were trying stanley says using crispr geneediting gave certain,0.2,0.2,0.2,0.2,0.2,Neutral
2522,experimentation predictive wellestablished poised,0.2,0.2,0.2,0.2,0.2,Neutral
2523,include editing,0.2,0.2,0.2,0.2,0.2,Neutral
2524,ms discuss,0.2,0.2,0.2,0.2,0.2,Neutral
2525,hold said,0.2,0.2,0.2,0.2,0.2,Neutral
2526,dont excel excel going memorable,0.2,0.2,0.2,0.2,0.2,Neutral
2527,genetic clinical said,0.2,0.2,0.2,0.2,0.2,Neutral
2528,synthetic flexible come long demonstrated,0.2,0.2,0.2,0.2,0.2,Neutral
2529,pure imaging outstanding,0.490000,0.147500,0.152500,0.143750,0.146250,Happiness
2530,need look bit left found,0.2,0.2,0.2,0.2,0.2,Neutral
2531,used called uses mental,0.2,0.2,0.2,0.2,0.2,Neutral
2532,once complete upgraded brighter faster,0.2,0.2,0.2,0.2,0.2,Neutral
2533,still draws systemsbased scientific learned stanford,0.000000,0.000000,0.000000,0.000000,0.000000,Happiness
2534,early linear carried revealed,0.2,0.2,0.2,0.2,0.2,Neutral
2535,moerner lab created new produces d nanoscale mammalian,0.2,0.2,0.2,0.2,0.2,Neutral
2536,important consider matter making simply looki,0.2,0.2,0.2,0.2,0.2,Neutral
2537,revealed account percent high fishing,0.320000,0.142500,0.168750,0.165000,0.201250,Happiness
2538,final went compete became,0.2,0.2,0.2,0.2,0.2,Neutral
2539,contribute machinelearning humanitarian worldwide says,0.2,0.2,0.2,0.2,0.2,Neutral
2540,guest dramaturgy doctoral,0.085625,0.054688,0.085312,0.055000,0.044062,Happiness
2541,competed now stanford,0.2,0.2,0.2,0.2,0.2,Neutral
2542,used thought narcissistic selfcentered behavior guiding norm,0.022031,0.015000,0.015391,0.015547,0.013437,Happiness
2543,able actually keep white weve come know,0.000020,0.000009,0.000009,0.000010,0.000009,Happiness
2544,want get method severely ill powerful,0.395762,0.316563,0.324697,0.313750,0.306279,Happiness
2545,voluntary help opioid chronic comfortably lower,0.526250,0.131250,0.150000,0.155000,0.125000,Happiness
2546,new willinsky open argues continue extend,0.2,0.2,0.2,0.2,0.2,Neutral
2547,earth graduate setting erg,0.073125,0.030977,0.038633,0.037812,0.030742,Happiness
2548,roughly arrive lectures campus open recepti,0.2,0.2,0.2,0.2,0.2,Neutral
2549,were battling fringe whole getting said,0.2,0.2,0.2,0.2,0.2,Neutral
2550,percent federal go upper half say,0.2,0.2,0.2,0.2,0.2,Neutral
2551,recently elected national,0.2,0.2,0.2,0.2,0.2,Neutral
2552,called brainmachine provides new insight prepares,0.2,0.2,0.2,0.2,0.2,Neutral
2553,careful listening deadly improving potentially saving,0.001379,0.000480,0.000578,0.000520,0.000402,Happiness
2554,technical enable foldable stretchable electronic,0.2,0.2,0.2,0.2,0.2,Neutral
2555,rather presidential honest,1.990000,0.650000,0.765000,0.680000,0.525000,Happiness
2556,choosing skating med followed,0.2,0.2,0.2,0.2,0.2,Neutral
2557,artificial decode chest detect accurately radiologists alone,0.039688,0.057500,0.103125,0.114062,0.048750,Sadness
2558,codirector ewing winning robert cahn,0.147715,0.153613,0.153613,0.153672,0.153965,Disgust
2559,noninvasive delivered patient watching,0.137227,0.106860,0.114443,0.125674,0.083130,Happiness
2560,want lowestincome resourceconstrained thrive going,0.2,0.2,0.2,0.2,0.2,Neutral
2561,sometimes progress creative said,0.452500,0.140000,0.176250,0.140000,0.132500,Happiness
2562,were trying stanley says using crispr geneediting gave certain,0.2,0.2,0.2,0.2,0.2,Neutral
2563,expect allamerican,0.2,0.2,0.2,0.2,0.2,Neutral
2564,listen episode finding purpose navigating,0.2,0.2,0.2,0.2,0.2,Neutral
2565,stanford legal include fake surrounding listen,0.2,0.2,0.2,0.2,0.2,Neutral
2566,put demand sustainable paying says,0.2,0.2,0.2,0.2,0.2,Neutral
2567,doomed many normal so important work remov,0.2,0.2,0.2,0.2,0.2,Neutral
2568,cantorartss distorted perpetuated,0.2,0.2,0.2,0.2,0.2,Neutral
2569,stanford dean richard shaw,0.2,0.2,0.2,0.2,0.2,Neutral
2570,stanford legal persily robert weisberg,0.2,0.2,0.2,0.2,0.2,Neutral
2571,experimentation predictive wellestablished poised,0.2,0.2,0.2,0.2,0.2,Neutral
2572,learning outperforming want,0.000000,0.000000,0.000000,0.000000,0.000000,Happiness
2573,used thought narcissistic selfcentered behavior guiding norm,0.011016,0.007500,0.007695,0.007773,0.006719,Happiness
2574,extreme weather increasing costliest,0.2,0.2,0.2,0.2,0.2,Neutral
2575,wearing sunscreen hat sunprotective significantly vitamin,1.090000,0.575000,0.570000,0.575000,0.590000,Happiness
2576,sing last richard last i meditative said,0.2,0.2,0.2,0.2,0.2,Neutral
2577,tracking subaudible indicating falls lava improve forecasting potentially,0.020633,0.011799,0.013362,0.011721,0.009768,Happiness
2578,led noah diffenbaugh extreme weather become,0.2,0.2,0.2,0.2,0.2,Neutral
2579,used called uses mental,0.2,0.2,0.2,0.2,0.2,Neutral
2580,inaugural pursue,0.2,0.2,0.2,0.2,0.2,Neutral
2581,creating reinforcing social bring,0.000000,0.000000,0.000000,0.000000,0.000000,Happiness
2582,focus learning growing,0.000000,0.000000,0.000000,0.000000,0.000000,Happiness
2583,put demand sustainable paying said,0.2,0.2,0.2,0.2,0.2,Neutral
2584,competed now stanford,0.2,0.2,0.2,0.2,0.2,Neutral
2585,medicine unpredictable potentially disruptive says,1.370000,0.675000,1.000000,0.855000,0.740000,Happiness
2586,use make build prepared,0.2,0.2,0.2,0.2,0.2,Neutral
2587,inherently bad says lembke impa,0.2,0.2,0.2,0.2,0.2,Neutral
2588,know taking less traveled told,4.999717,4.999911,4.999866,4.999906,4.999917,Disgust
2589,watkins studying allows answer hold,0.036719,0.022187,0.023438,0.021094,0.017344,Happiness
2590,harmful stress inevitable,0.018125,0.047344,0.044062,0.043125,0.032813,Anger
2591,arbabian developing,0.2,0.2,0.2,0.2,0.2,Neutral
2592,nervous skier athlete make offers turn common,0.020313,0.027656,0.053281,0.032500,0.022656,Fear
2593,new uses handson undergraduates creatively approach,0.2,0.2,0.2,0.2,0.2,Neutral
2594,virtual real,0.2,0.2,0.2,0.2,0.2,Neutral
2595,well told find black,0.000167,0.000334,0.000356,0.000371,0.000254,Sadness
2596,make says lecturer,0.2,0.2,0.2,0.2,0.2,Neutral
2597,training never compete jasmine kerber,0.2,0.2,0.2,0.2,0.2,Neutral
2598,explains developing important overlooked adolescent,0.2,0.2,0.2,0.2,0.2,Neutral
2599,almost sustainable sourcing address single tier eric,0.2,0.2,0.2,0.2,0.2,Neutral
2600,new extending branched antsized developed,0.2,0.2,0.2,0.2,0.2,Neutral
2601,appearing set said,0.2,0.2,0.2,0.2,0.2,Neutral
2602,really incredible set run independent said nick,0.2,0.2,0.2,0.2,0.2,Neutral
2603,elephant dark illuminated piece says ali,0.028281,0.025625,0.047969,0.033906,0.019688,Fear
2604,ripe impact transnational,0.2,0.2,0.2,0.2,0.2,Neutral
2605,jennifer cochran guest episodes eve,0.2,0.2,0.2,0.2,0.2,Neutral
2606,oldman episode listen,0.2,0.2,0.2,0.2,0.2,Neutral
2607,doomed many normal so important work remov,0.2,0.2,0.2,0.2,0.2,Neutral
2608,good form understand strongest,0.000000,0.000000,0.000000,0.000000,0.000000,Happiness
2609,several make corporate environmental effective eric,0.2,0.2,0.2,0.2,0.2,Neutral
2610,discusses labs work,0.2,0.2,0.2,0.2,0.2,Neutral
2611,howard wolf gets advice todays,0.2,0.2,0.2,0.2,0.2,Neutral
2612,th,0.2,0.2,0.2,0.2,0.2,Neutral
2613,were together short focused said,0.2,0.2,0.2,0.2,0.2,Neutral
2614,selected likely eat save,0.187845,0.084120,0.085645,0.087630,0.086101,Happiness
2615,using test efficient concentrated,0.2,0.2,0.2,0.2,0.2,Neutral
2616,fishing along kilometer stretch going,0.160000,0.071250,0.084375,0.082500,0.100625,Happiness
2617,latinoowned growing faster demographic still encount,0.2,0.2,0.2,0.2,0.2,Neutral
2618,known mentally tough competitive said rachael flatt,0.2,0.2,0.2,0.2,0.2,Neutral
2619,know whats offer medical better pa,0.2,0.2,0.2,0.2,0.2,Neutral
2620,creating restore human understanding make suppor,0.2,0.2,0.2,0.2,0.2,Neutral
2621,want lowestincome resourceconstrained thrive going,0.2,0.2,0.2,0.2,0.2,Neutral
2622,nearly visited anderson free made possible,0.000004,0.000001,0.000001,0.000001,0.000001,Happiness
2623,female uber earn less male according new coauthored stan,0.2,0.2,0.2,0.2,0.2,Neutral
2624,new needed make clean renewable reliable enough least,0.2,0.2,0.2,0.2,0.2,Neutral
2625,focused recommend vacuum says recommends,0.2,0.2,0.2,0.2,0.2,Neutral
2626,stopping triggering small reduce larger,0.2,0.2,0.2,0.2,0.2,Neutral
2627,sometimes progress creative said,0.226250,0.070000,0.088125,0.070000,0.066250,Happiness
2628,maya paid leave,0.2,0.2,0.2,0.2,0.2,Neutral
2629,drought large citys said,0.2,0.2,0.2,0.2,0.2,Neutral
2630,stanford luby first improving,0.2,0.2,0.2,0.2,0.2,Neutral
2631,magic vr actually tricks says,0.2,0.2,0.2,0.2,0.2,Neutral
2632,were trying stanley says using crispr geneediting gave certain,0.2,0.2,0.2,0.2,0.2,Neutral
2633,tower disorderly unregulated stanford daily printed,0.725000,0.725000,0.970000,0.805000,0.680000,Fear
2634,developing oilclimate lecturer jon found produce many,0.2,0.2,0.2,0.2,0.2,Neutral
2635,long long young young asked technolog,0.000007,0.000003,0.000004,0.000003,0.000003,Happiness
2636,almost percent healthy explained educational,0.2,0.2,0.2,0.2,0.2,Neutral
2637,ripe impact transnational,0.2,0.2,0.2,0.2,0.2,Neutral
2638,take sitting walking around conducting ph,0.2,0.2,0.2,0.2,0.2,Neutral
2639,doomed many normal so important work remov,0.2,0.2,0.2,0.2,0.2,Neutral
2640,eliminates mice onetime stimulate immune,0.2,0.2,0.2,0.2,0.2,Neutral
2641,want lowestincome resourceconstrained thrive going,0.2,0.2,0.2,0.2,0.2,Neutral
2642,look study coral look come,0.2,0.2,0.2,0.2,0.2,Neutral
2643,really incredible set run independent said nick,0.2,0.2,0.2,0.2,0.2,Neutral
2644,helping enforcing stanford legal,0.2,0.2,0.2,0.2,0.2,Neutral
2645,injecting immunestimulating directly solid mice eliminate,0.2,0.2,0.2,0.2,0.2,Neutral
2646,include learning stereotype,0.000000,0.000000,0.000000,0.000000,0.000000,Happiness
2647,gives different hopeful said postdoctoral,2.070000,0.625000,0.735000,0.785000,0.575000,Happiness
2648,nonprofits coming,0.2,0.2,0.2,0.2,0.2,Neutral
2649,elephant dark illuminated piece says ali,0.014141,0.012812,0.023984,0.016953,0.009844,Fear
2650,undergraduates seminar researched young coral different,0.000004,0.000002,0.000002,0.000002,0.000001,Happiness
2651,good form understand strongest,0.000000,0.000000,0.000000,0.000000,0.000000,Happiness
2652,several make corporate environmental effective eric,0.2,0.2,0.2,0.2,0.2,Neutral
2653,super seen monterey photograph used,0.2,0.2,0.2,0.2,0.2,Neutral
2654,nonorientable,0.2,0.2,0.2,0.2,0.2,Neutral
2655,developed help better inner,0.2,0.2,0.2,0.2,0.2,Neutral
2656,using test efficient concentrated,0.2,0.2,0.2,0.2,0.2,Neutral
2657,small present dramatically affect lives,0.015820,0.004922,0.005313,0.005273,0.004375,Happiness
2658,expected contribute annually nonprofits,0.2,0.2,0.2,0.2,0.2,Neutral
2659,first spend,0.2,0.2,0.2,0.2,0.2,Neutral
2660,were together short focused said,0.2,0.2,0.2,0.2,0.2,Neutral
2661,magical chemical know needed,1.940000,0.570000,0.705000,0.585000,0.555000,Happiness
2662,new sportinggreensf first official,0.2,0.2,0.2,0.2,0.2,Neutral
2663,frank found interesting design get built,0.012422,0.005547,0.005820,0.005430,0.005078,Happiness
2664,selected likely eat save,0.150172,0.067260,0.068472,0.070065,0.068850,Happiness
2665,achieve healthy says orthopedic rose,0.2,0.2,0.2,0.2,0.2,Neutral
2666,working future ocean says,0.032344,0.009609,0.016953,0.010391,0.009375,Happiness
2667,pt listen channel hear,0.2,0.2,0.2,0.2,0.2,Neutral
2668,possible new material biomedical applicati,1.020000,0.740000,0.675000,0.720000,0.780000,Happiness
2669,pt type bacter,0.2,0.2,0.2,0.2,0.2,Neutral
2670,new able save,0.000172,0.000060,0.000072,0.000065,0.000050,Happiness
2671,directing orthopedic rose improving,0.2,0.2,0.2,0.2,0.2,Neutral
2672,january stanfordlive performing soulier artistic,0.2,0.2,0.2,0.2,0.2,Neutral
2673,even powerful force huge missed,0.003262,0.001563,0.002197,0.001250,0.001279,Happiness
2674,found positive memory,0.840000,0.500000,0.480000,0.617500,0.422500,Happiness
2675,played major propelling insects become natures great,0.790000,0.750000,1.305000,0.635000,1.480000,Disgust
2676,discusses weekly,0.2,0.2,0.2,0.2,0.2,Neutral
2677,future include bacterias,0.2,0.2,0.2,0.2,0.2,Neutral
2678,new easier detect saliva help prevent,0.2,0.2,0.2,0.2,0.2,Neutral
2679,dont need sleep better says common bad,0.003771,0.001072,0.001151,0.001310,0.001037,Happiness
2680,first advanced superconducting arrived allow,0.2,0.2,0.2,0.2,0.2,Neutral
2681,found remove help ac,0.2,0.2,0.2,0.2,0.2,Neutral
2682,spongy result improperly developed surrounding,0.2,0.2,0.2,0.2,0.2,Neutral
2683,gay founded helps strengthen,0.2,0.2,0.2,0.2,0.2,Neutral
2684,bing overseas understanding appreciating,0.2,0.2,0.2,0.2,0.2,Neutral
2685,blessing said recognized best,2.055000,0.525000,0.510000,0.530000,0.525000,Happiness
2686,new deliver accuracy blood saliva sampling,0.2,0.2,0.2,0.2,0.2,Neutral
2687,negative using shows potential using,0.2,0.2,0.2,0.2,0.2,Neutral
2688,first advanced superconducting length arrived,0.2,0.2,0.2,0.2,0.2,Neutral
2689,increasing support strengthen,0.2,0.2,0.2,0.2,0.2,Neutral
2690,most track sleep actually dont give particularly useful,0.112634,0.040170,0.036143,0.036839,0.035467,Happiness
2691,modified easier less expensive starting,0.2,0.2,0.2,0.2,0.2,Neutral
2692,want potential entrepreneurial see working somewhere else ask,0.2,0.2,0.2,0.2,0.2,Neutral
2693,stable unified independent ultimately requires postassad successful said,0.066875,0.017812,0.025469,0.019062,0.017188,Happiness
2694,learning help resourceconstrained resettlement find best,0.000000,0.000000,0.000000,0.000000,0.000000,Happiness
2695,guest include ryan au,0.2,0.2,0.2,0.2,0.2,Neutral
2696,receive full,0.2,0.2,0.2,0.2,0.2,Neutral
2697,sunshinesully headed nwsl selected overall,0.2,0.2,0.2,0.2,0.2,Neutral
2698,led showed naturalization jumped,0.2,0.2,0.2,0.2,0.2,Neutral
2699,systemwide gain said mike studied,0.2,0.2,0.2,0.2,0.2,Neutral
2700,stuff lambs wool stanforddsch,1.610000,0.575000,0.640000,0.710000,0.615000,Happiness
2701,take inform regenerative,0.2,0.2,0.2,0.2,0.2,Neutral
2702,engaged first former benjamin,0.033828,0.010000,0.017344,0.010234,0.009297,Happiness
2703,luther king searching trying put forward,0.341250,0.176250,0.205000,0.150000,0.151250,Happiness
2704,midfielder sunshinesully winning athletic,0.073857,0.076807,0.076807,0.076836,0.076982,Disgust
2705,studying scanned d practiced identifying,0.2,0.2,0.2,0.2,0.2,Neutral
2706,were caught inescapable tied single said,0.2,0.2,0.2,0.2,0.2,Neutral
2707,happy bing stanfordlive celebrated issued,0.002285,0.000527,0.000542,0.000571,0.000537,Happiness
2708,californias built extreme able,0.2,0.2,0.2,0.2,0.2,Neutral
2709,dailys nearly containing accessed,0.2,0.2,0.2,0.2,0.2,Neutral
2710,were live american activist,0.2,0.2,0.2,0.2,0.2,Neutral
2711,likely provide excessive according,0.2,0.2,0.2,0.2,0.2,Neutral
2712,treasured great creative revealed,0.2,0.2,0.2,0.2,0.2,Neutral
2713,well live american facebook hear,0.2,0.2,0.2,0.2,0.2,Neutral
2714,bodys drawing specialized,0.2,0.2,0.2,0.2,0.2,Neutral
2715,fiber feeding gut says,0.2,0.2,0.2,0.2,0.2,Neutral
2716,global average,0.2,0.2,0.2,0.2,0.2,Neutral
2717,learning nearly magical said,0.485000,0.142500,0.176250,0.146250,0.138750,Happiness
2718,professor steven elected,0.2,0.2,0.2,0.2,0.2,Neutral
2719,identifying effective companyled transform positive,0.2,0.2,0.2,0.2,0.2,Neutral
2720,listen discretion change,0.2,0.2,0.2,0.2,0.2,Neutral
2721,greenhouse occur extreme said,0.2,0.2,0.2,0.2,0.2,Neutral
2722,light cannabis says,0.2,0.2,0.2,0.2,0.2,Neutral
2723,remembered brilliant transformed understanding glial,0.2,0.2,0.2,0.2,0.2,Neutral
2724,apocalyptic useful political carries creating,0.110937,0.039688,0.035625,0.036250,0.035000,Happiness
2725,named best is,0.158750,0.093125,0.082500,0.086875,0.078750,Happiness
2726,moved improving t,0.2,0.2,0.2,0.2,0.2,Neutral
2727,back first adult done performed stanford norman,0.318750,0.176250,0.267500,0.198750,0.147500,Happiness
2728,united first adult happened,0.087188,0.049062,0.071719,0.054648,0.041484,Happiness
2729,made dynamic learning,0.000000,0.000000,0.000000,0.000000,0.000000,Happiness
2730,celebrated th,0.2,0.2,0.2,0.2,0.2,Neutral
2731,think higher stress found,0.009062,0.023672,0.022031,0.021562,0.016406,Anger
2732,samantha guest contributed vibrant,0.2,0.2,0.2,0.2,0.2,Neutral
2733,new explored psychic desire pe,1.920000,0.810000,0.765000,0.735000,0.545000,Happiness
2734,taught robot awkward,0.2,0.2,0.2,0.2,0.2,Neutral
2735,ward internal,0.2,0.2,0.2,0.2,0.2,Neutral
2736,launched protect public future,0.2,0.2,0.2,0.2,0.2,Neutral
2737,next major designing said,0.2,0.2,0.2,0.2,0.2,Neutral
2738,olympian shared,0.2,0.2,0.2,0.2,0.2,Neutral
2739,initiative working major global,0.2,0.2,0.2,0.2,0.2,Neutral
2740,found social according,0.000000,0.000000,0.000000,0.000000,0.000000,Happiness
2741,winner national,0.2,0.2,0.2,0.2,0.2,Neutral
2742,inclined showed similar emotional stud,0.2,0.2,0.2,0.2,0.2,Neutral
2743,mythbusting financial inevitable impossible,0.2,0.2,0.2,0.2,0.2,Neutral
2744,notable handpowered,0.2,0.2,0.2,0.2,0.2,Neutral
2745,became national,0.2,0.2,0.2,0.2,0.2,Neutral
2746,nearly historical rome available,0.2,0.2,0.2,0.2,0.2,Neutral
2747,developed deep diagnose better,0.2,0.2,0.2,0.2,0.2,Neutral
2748,receiving satisfy musical eric,0.033281,0.012734,0.010313,0.013984,0.009531,Happiness
2749,basketball,0.2,0.2,0.2,0.2,0.2,Neutral
2750,middle high german not created website medieval,0.2,0.2,0.2,0.2,0.2,Neutral
2751,proud fantastic put together,0.397500,0.193750,0.197500,0.161250,0.157500,Happiness
2752,distinguished honor tonight joaquincastrotx san,0.064844,0.020313,0.020938,0.020938,0.020000,Happiness
2753,quite combo top rushing tandem,0.2,0.2,0.2,0.2,0.2,Neutral
2754,intellectual,0.2,0.2,0.2,0.2,0.2,Neutral
2755,take tcu alamo,0.2,0.2,0.2,0.2,0.2,Neutral
2756,immune needed effectively fight,0.360000,0.925000,0.772500,0.690000,0.537500,Anger
2757,transformed understanding glial,0.2,0.2,0.2,0.2,0.2,Neutral
2758,allowed happier productive said,0.2,0.2,0.2,0.2,0.2,Neutral
2759,gameday san awake cant,0.2,0.2,0.2,0.2,0.2,Neutral
2760,whole im ready charging,0.2,0.2,0.2,0.2,0.2,Neutral
2761,looked roots pinpointing responsible male territorial,0.2,0.2,0.2,0.2,0.2,Neutral
2762,unearthed potential slow global,0.023438,0.034531,0.026406,0.029531,0.028906,Anger
2763,apt coming,0.2,0.2,0.2,0.2,0.2,Neutral
2764,faces tcu espn,0.000762,0.000449,0.000454,0.000488,0.000425,Happiness
2765,marian urged fight,0.180000,0.462500,0.386250,0.345000,0.268750,Anger
2766,visiting fellow offered living meaningful,0.2,0.2,0.2,0.2,0.2,Neutral
2767,announced aipowered,0.2,0.2,0.2,0.2,0.2,Neutral
2768,revealed intended actual algorithmic,0.2,0.2,0.2,0.2,0.2,Neutral
2769,compiled top seismic volcanic,0.2,0.2,0.2,0.2,0.2,Neutral
2770,built major classes become video,0.2,0.2,0.2,0.2,0.2,Neutral
2771,senior dedicated providing social,0.000000,0.000000,0.000000,0.000000,0.000000,Happiness
2772,anderson received first new,0.2,0.2,0.2,0.2,0.2,Neutral
2773,used feel living magician,0.2,0.2,0.2,0.2,0.2,Neutral
2774,helped transform placing greater developing rigorous,0.2,0.2,0.2,0.2,0.2,Neutral
2775,received enough snow make became instant,1.855000,0.790000,0.695000,0.825000,0.635000,Happiness
2776,often reminded graduate good done string sealing wax,0.008281,0.002207,0.004238,0.003516,0.002168,Happiness
2777,using make often leads immediate decreasing ja,0.2,0.2,0.2,0.2,0.2,Neutral
2778,papercut grad meditative,0.2,0.2,0.2,0.2,0.2,Neutral
2779,getting ignored lot public said fellow,0.2,0.2,0.2,0.2,0.2,Neutral
2780,using new less likely personality rather,0.000050,0.000034,0.000034,0.000034,0.000030,Happiness
2781,crispr clinical address metabolic,0.2,0.2,0.2,0.2,0.2,Neutral
2782,interrupting impulsive help avoid,0.2,0.2,0.2,0.2,0.2,Neutral
2783,digitized analyzed historical taken early antarctic help pr,0.2,0.2,0.2,0.2,0.2,Neutral
2784,cared tiny electronic implanted deep,0.2,0.2,0.2,0.2,0.2,Neutral
2785,ms discuss online howard,0.2,0.2,0.2,0.2,0.2,Neutral
2786,great included pac st,0.2,0.2,0.2,0.2,0.2,Neutral
2787,improve undergraduate giving oppor,0.000008,0.000002,0.000003,0.000002,0.000002,Happiness
2788,musician joined participatory responding,0.2,0.2,0.2,0.2,0.2,Neutral
2789,holiday avoid thinking mutually exclusive,1.167500,0.295000,0.300000,0.362500,0.272500,Happiness
2790,using stanforddeveloped mexicos high observatory,0.2,0.2,0.2,0.2,0.2,Neutral
2791,watched hoisted highest,0.000977,0.000610,0.000693,0.000674,0.000630,Happiness
2792,small act coal says,0.2,0.2,0.2,0.2,0.2,Neutral
2793,superior germanys british really punched,0.2,0.2,0.2,0.2,0.2,Neutral
2794,happens till more think scott facebook,0.2,0.2,0.2,0.2,0.2,Neutral
2795,live,0.2,0.2,0.2,0.2,0.2,Neutral
2796,loved said,0.2,0.2,0.2,0.2,0.2,Neutral
2797,clinical successfully reintroduced,0.033438,0.008906,0.012734,0.009531,0.008594,Happiness
2798,special honored,0.032422,0.010156,0.010469,0.010469,0.010000,Happiness
2799,certain influence different embryo barna,0.2,0.2,0.2,0.2,0.2,Neutral
2800,previous soils substantially,0.2,0.2,0.2,0.2,0.2,Neutral
2801,grappled significance equal,0.2,0.2,0.2,0.2,0.2,Neutral
2802,sterlingkbrown nominated,0.2,0.2,0.2,0.2,0.2,Neutral
2803,use languages subtle direct joint even flow,0.2,0.2,0.2,0.2,0.2,Neutral
2804,xiaoze public art,0.053594,0.027187,0.024531,0.029375,0.025625,Happiness
2805,left,0.2,0.2,0.2,0.2,0.2,Neutral
2806,st womens,0.2,0.2,0.2,0.2,0.2,Neutral
2807,championships,0.2,0.2,0.2,0.2,0.2,Neutral
2808,first womens di national,0.2,0.2,0.2,0.2,0.2,Neutral
2809,going anywhere stanford,0.2,0.2,0.2,0.2,0.2,Neutral
2810,long rt admired,2.005000,0.620000,0.700000,0.610000,0.595000,Happiness
